,user_id,business_id,stars,name
6402,fCmv4lwPDlZDWtUwrnIGwA,tS47dXDlx9t-6B_F56cKUA,5.0,Chipotle Mexican Grill
6403,vXlOl3jap4XgVfGBMffwnw,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6404,3-03cBoc_1WaK8iiE9oQ7A,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6405,63DOb20Uc2BMAa-YsW_f3g,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6406,-aRJ0A41m5gFUML1LesB9Q,tS47dXDlx9t-6B_F56cKUA,5.0,Chipotle Mexican Grill
6407,JJVkN84XlbNnQ42_TTAwIw,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6408,9uTysypqImdsxJDlBXz_Ag,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6409,32QlvDeQwL8x2PygRp_gVw,tS47dXDlx9t-6B_F56cKUA,3.0,Chipotle Mexican Grill
6410,61KOTwIgHYjAIQfg4wKPLQ,tS47dXDlx9t-6B_F56cKUA,2.0,Chipotle Mexican Grill
6411,J8gHPQyB5Xy-0dnV-ayEyA,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6412,HpSJp6pVyzFeYnup3qAXBQ,tS47dXDlx9t-6B_F56cKUA,2.0,Chipotle Mexican Grill
6413,hnSs4cbzaHz59zTrOVCEKg,tS47dXDlx9t-6B_F56cKUA,2.0,Chipotle Mexican Grill
6414,ZDCWEctaQHfJQT1sH_rMmA,tS47dXDlx9t-6B_F56cKUA,5.0,Chipotle Mexican Grill
6415,W2FlfUcsiT0eDiKB0yDF2Q,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6416,tBDh3zfnMoULNJAdOXA7dQ,tS47dXDlx9t-6B_F56cKUA,2.0,Chipotle Mexican Grill
6417,tdBuQRkd07jEmNZvz-NbTw,tS47dXDlx9t-6B_F56cKUA,3.0,Chipotle Mexican Grill
6418,YBDgGLpg2ZfdPZV-zkQXiw,tS47dXDlx9t-6B_F56cKUA,5.0,Chipotle Mexican Grill
6419,XxlXDSimZx08ggfc_4DZzQ,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6420,s4vykijxSrlVJMcdnVhsHA,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6421,PaYDQLgcgSC2cjrmt7S7-A,tS47dXDlx9t-6B_F56cKUA,1.0,Chipotle Mexican Grill
6422,S2gEOr9rqtn_UGar-hAJ6g,6afesz8yZhjOgijkWl4jig,5.0,The Coffee Bean & Tea Leaf
6423,WhQB_fXFspJvXaGeAGc96A,6afesz8yZhjOgijkWl4jig,2.0,The Coffee Bean & Tea Leaf
6424,rv1l5jN3Twq03S1N64w6Fg,6afesz8yZhjOgijkWl4jig,3.0,The Coffee Bean & Tea Leaf
6425,WBv6SzQSnbJFswU-kIAQPw,cOoTIQ0RcudE1R5aRVZzdw,4.0,The Garden Market
6426,THmpXXuR5Sv5fZipCLTvMQ,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6427,q24MUziki8I85ZoAtaFDPg,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6428,Hldd6ZHd_lWcUXyUQdLPEQ,cOoTIQ0RcudE1R5aRVZzdw,4.0,The Garden Market
6429,rQcXplB1He-ZmlHRWWxMXA,cOoTIQ0RcudE1R5aRVZzdw,2.0,The Garden Market
6430,gsGjVmx7eB2gRiQS7QJ6gw,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6431,2YcV4Ez46mBItRIehYeoGA,cOoTIQ0RcudE1R5aRVZzdw,3.0,The Garden Market
6432,-nlvzH2pSr8mTPahX1YIAA,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6433,GR9SG30fqWc1mwt7GO-B8w,cOoTIQ0RcudE1R5aRVZzdw,2.0,The Garden Market
6434,n7DrmIDzKalltMlECA84qw,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6435,2cV6gX639YWnYPZdPs36qw,cOoTIQ0RcudE1R5aRVZzdw,3.0,The Garden Market
6436,Uwj54BqrO30ybSzICGSyrw,cOoTIQ0RcudE1R5aRVZzdw,5.0,The Garden Market
6437,ydbXXQ5_4I7gp8vBGFBjCA,cOoTIQ0RcudE1R5aRVZzdw,1.0,The Garden Market
6438,3FQf0c2Glo-fVQP60iRuuw,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6439,WSxeO3AaaA-y1lxTEKE1fg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6440,BmDpi6yHm6Z2YU07MGkOgA,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6441,W02mmLo5sPoY9dnjblUAyw,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6442,tU8HPj7gR_28d3IODr5v1w,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6443,fdO_eLwqTBTFx-1xj-X6MQ,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6444,YoyoHLebWX8QCAW5Q-Dfqg,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6445,i4M2LZ_hEyRXHu6g7pdE5Q,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6446,ItunNNFgROCEupQRCsIVHA,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6447,MWB5_TYBm2-baYjhmNUasA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6448,rCVohzx9i4sI0RKod2ixag,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6449,fjMIa0DCWYzyaUJxUWXwPw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6450,WzTapC3mZGEcX7Umvy7KtQ,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6451,7SEuhwCMaDm_AtKwPDgjsQ,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6452,flo_pzGfSTbRtFMxCQaEGA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6453,Og5P5msh2MhEQhccRKwYGQ,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6454,4PoczZuxSlwGFbB1OIPL8A,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6455,nbRU2ckO_gfTXUKRrO7AWA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6456,qWsZfhA3HSteV6nr31XPnA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6457,YV2vDqhUKEiqQ2Nka5kv_w,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6458,OAA1IPz19GD0BG-WMMQN7Q,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6459,AgmKesvaQpgdudp_8o0NnQ,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6460,PpgLo67ho6YOgCuN4xgLVw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6461,ZKWQypKPWWHgmxnoXNsQ7A,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6462,IwfqxlZcJ1Oft9-BEQSZdA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6463,YcPhs-62-QyBG7A-Lg_LWg,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6464,5XET9aJQeyjfDk915bLYPA,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6465,OWDAmxMjb7EruE5kKXLUCw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6466,CX_ix033EqWNiMoUtsFA3w,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6467,uG7F6TXryMrw99tqxwWfUA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6468,J8U008SVsa8eEVbClTy3yg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6469,8ZCRnOq1A-tuEZ615rd4kA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6470,w-G5avUaFm2U0eb4CIYk6Q,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6471,OuWmJe8SQVoa1X7Xk6TUXQ,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6472,bzx9niaANUfPCL8I11KT3Q,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6473,ot5X222ceTViIy_L19CaHw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6474,En60uoM-AoTtQ9-nZco92A,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6475,SFetwganEk8LDm749kxXYQ,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6476,WAI3Cdet-35aTjeetB1dHA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6477,7ZX5uyhBA3rhSLB3xE9LXA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6478,yrZTGZU_aHtVeDO-P7chKA,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6479,3LPIA_xNW5XVmEweudjBdw,tjIIpbimdbi9Lrb-DoIzKg,2.0,Kaiju
6480,pV-WP5j22e6l82E9jFCDOw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6481,iqqLaBx5abAv1_7nKZJ9pQ,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6482,J8U008SVsa8eEVbClTy3yg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6483,WIS9Y5EKjU5tSPu9RXmxQA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6484,MICO1G49b4kCrKDqOMpsxQ,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6485,0k05wUat1kJgNHZY6tjeXA,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6486,uuTGF7kdyCrws3is3ogLFg,tjIIpbimdbi9Lrb-DoIzKg,1.0,Kaiju
6487,mvnZO0mOg4mmDedfqjGSIw,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6488,ucInVP7uZ3zJX0FnVRBNTg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6489,70uFcMsibNEwfSPw_0fCig,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6490,4t54qbl8ATISJCCZ_HnNlg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6491,qadEFf0lW6KjsEu7i6iIOg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6492,3RsvrH6t4kSqTcbUsXLaNA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6493,Ccs0IpvRIpHut6h0hQoXwg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6494,_n5Sa5SgX9Cs7ZAktpZp2g,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6495,WrBj5pBtfus7uVjhb3zwkg,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6496,ey0Lo_e1WSK-C2Y7zbUaog,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6497,Q-haWWhGLPa26fbw6UfEfA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6498,WrBj5pBtfus7uVjhb3zwkg,tjIIpbimdbi9Lrb-DoIzKg,4.0,Kaiju
6499,nbRU2ckO_gfTXUKRrO7AWA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6500,2tFQI8PZmLFZkjOT1wlN3g,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6501,U8RigpAYquPhE8ABe_0Mzw,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6502,OQOpAJTJdVlGR1J5wusImQ,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6503,X0SeYRvGMEmeriH3Hu4SfA,tjIIpbimdbi9Lrb-DoIzKg,3.0,Kaiju
6504,7sAyOOTbW6xWgFfNN3W1XA,tjIIpbimdbi9Lrb-DoIzKg,5.0,Kaiju
6505,q8u1USU6yEOZlV_8KpVgWA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6506,wk8nXsjp1Y7r1g3tlEMwTw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6507,ZatpkY7lP1ebpGCrL-g6Aw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6508,2Hq8IHyY0uC8QIjsWm7bqQ,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6509,_n5Sa5SgX9Cs7ZAktpZp2g,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6510,_pNerxa8_oa2rGSsK8sckw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6511,EtVXG2-IrQ1GTrlBKyY2aA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6512,4U2AZUqYYJJli39C3ygsKQ,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6513,4DyMRBKrokax6d8LCI3GAw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6514,RZXBacJfjWgl8MOexpbO8w,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6515,HITQie3kri7XI4m-158w-g,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6516,7pu298wczbrkwT3SvWSUiA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6517,DdII2mndHa1wJPvbck5W1Q,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6518,Sb7IZLtWYOv9JSONnnF_dA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6519,ydeyPXrYbjQ4EJEE6xZNYA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6520,ZRtzUtX9OEYNHrRI3aS1NA,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6521,4WAxoVT4U1o5QZAf5iWevg,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6522,ry7B-Zewnib8mE3ZI2lU9A,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6523,bwr5uzJHnK3v9VnOFNdDXQ,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6524,N-Y3GOX23oL_DvWM_y6VGw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6525,ztWQkDQSwwKmIJzyUV8s_Q,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6526,AH5WSA0MEm5eGgP3uYDu-g,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6527,qelVBQ4FxZroTWviSMo8WQ,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6528,A4bsa7ykYRVCnb4h2vZALw,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6529,k9NRYxrUuXVtWmKR6Kv2-w,12Gc4OFQ-WAW0fAk2hRZuQ,5.0,Kin Bakeshop
6530,5CO6e8BJ1rW8qPBbd70ukA,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6531,GTACb4xg72eiMfGmIOZcXQ,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6532,6lV_f6U2xvEadLMfP3khZw,cbX2XHrun39yJBND451_oA,4.0,Goleta Bakery
6533,iT3bi-HiMpOfYLB_RpjPCg,cbX2XHrun39yJBND451_oA,4.0,Goleta Bakery
6534,g4G8UHHhRkuVj-ZzJ5MTtw,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6535,Ae54bBZ7CNpr7kFfW2sk0g,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6536,vKop--XPWxOl7eiJpeW95Q,cbX2XHrun39yJBND451_oA,4.0,Goleta Bakery
6537,SPQ7d_utiUupWsf1pb8o4w,cbX2XHrun39yJBND451_oA,1.0,Goleta Bakery
6538,XmBm3C-Y7TKHuMoEMO5AtQ,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6539,AwegEtlh0gtl-rw2VYtcdw,cbX2XHrun39yJBND451_oA,4.0,Goleta Bakery
6540,o__45XtOFDgkUKY_rUGJMA,cbX2XHrun39yJBND451_oA,5.0,Goleta Bakery
6541,H7Qcv2zW7-ytEIJMYeR6HA,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6542,7KkbyUXAdipqEb1cqSKB8w,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6543,tDyqXXdM1AgzYvrX-8KtOQ,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6544,VLK0G_On_Ab2jncl68IDjg,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6545,YiQ3P-iKI7j4ksL1wiFtFw,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6546,Bq1-YN0XGOh9vUHTIdhRzQ,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6547,oHUbCAxLn2AFncj4KHBz5w,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6548,AYOA_CLhwcEQyHyOzNHsrw,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6549,KTaXr270GBHJnWJ8TSdygA,R93mEcQ1pjq7q3LzShi3ow,5.0,"Villa Craft Beer, Wine & Kitchen"
6550,4VZkwrxDcTbvejRAOdZNDQ,RtJC7xavgAxOITQyAlGCbQ,2.0,Tri-County Produce Co
6551,0M7JgOhOg_v75XuKh3xpEQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6552,EuqFZWIhNwl-ZYh4h-AvNQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6553,506pClXI_ZH1B6kLLUcdzw,RtJC7xavgAxOITQyAlGCbQ,1.0,Tri-County Produce Co
6554,pHcM-rmAZANuSn23rExgzg,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6555,bwr5uzJHnK3v9VnOFNdDXQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6556,iaR88xQ3dO_8_Otlh-Khuw,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6557,z_-nrUQ0VzTOa-6LegoODw,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6558,UZvk5GxtlzORMk7X4x2dUg,RtJC7xavgAxOITQyAlGCbQ,4.0,Tri-County Produce Co
6559,HpSJp6pVyzFeYnup3qAXBQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6560,NnvNouvXJ0DiA7Zk-Z-HPw,RtJC7xavgAxOITQyAlGCbQ,1.0,Tri-County Produce Co
6561,pujYSNNykEY5kA_lC2WOzw,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6562,tUtmWd_Cy8aucM2RmHDwPQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6563,3iWYf5rf-WgufRIEBXmGSA,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6564,0XEO16qHtvDDZ0gt6O-ESA,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6565,2ZpI58gpkhK_c3nf4PvPfQ,RtJC7xavgAxOITQyAlGCbQ,5.0,Tri-County Produce Co
6566,_yB6wENtqd_fMHSRBfAbAQ,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6567,YV2vDqhUKEiqQ2Nka5kv_w,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6568,6oo-ahHbFn9th8KjD64lqA,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6569,DkisCVCot7rVReioWQxrfQ,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6570,elw_myQ7VukmHmKjwMtZPg,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6571,10qbisF4sIqX7eDCtrQnWw,GBD-YjcOD1nG0wv4L0Lvfg,4.0,Venus in Furs
6572,VJTeUCA0IO8s0le7fJdXuw,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6573,ftRtwXjXATZSmEr1VFecIQ,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6574,tiq7G_mr2uzD4gjvSKy39Q,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6575,nfQGD-7gyDeeu4S48zZMJQ,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6576,bYSioGEbndrz38pg3l9emw,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6577,A2V7w41dQNurg_K_0t2e6Q,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6578,VXAgD1JlEvRe8eNWbjmhew,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6579,0M7JgOhOg_v75XuKh3xpEQ,GBD-YjcOD1nG0wv4L0Lvfg,4.0,Venus in Furs
6580,AFB0eFEf126jx7BMAJk0Ew,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6581,8XycUvuavIJUfteXPp-Feg,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6582,-LwoqGPgcPZErBi4mxP6Bg,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6583,HOdVg-87GebzPId3ZnrvmA,GBD-YjcOD1nG0wv4L0Lvfg,4.0,Venus in Furs
6584,cT4UEbdHc46qlyC1TNdrgA,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6585,YEKGg4_0bkBM5bH6DaAnyA,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6586,I77-7WO03ux7NF_yMMcw-w,GBD-YjcOD1nG0wv4L0Lvfg,4.0,Venus in Furs
6587,boHhzW7R0YoJWTnRcqLNfA,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6588,FQHhrfISwkksv2TL5UDqoA,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6589,OMSrLlB2U6typwoXZyKcGg,GBD-YjcOD1nG0wv4L0Lvfg,5.0,Venus in Furs
6590,j02W76S0x8b3wJIFRQc8lQ,pqF3WkYktbR28uk2PSR7Rg,4.0,The Neighborhood Bar
6591,0tRia-y_-TstTy4u_cisow,pqF3WkYktbR28uk2PSR7Rg,2.0,The Neighborhood Bar
6592,ftZrjqV7ijHyiw1tXXqrPA,pqF3WkYktbR28uk2PSR7Rg,1.0,The Neighborhood Bar
6593,e-IlMlci4VesSQW9S-jEbQ,pqF3WkYktbR28uk2PSR7Rg,5.0,The Neighborhood Bar
6594,2KBxu2z_v24KgeOlcwEiYg,pqF3WkYktbR28uk2PSR7Rg,5.0,The Neighborhood Bar
6595,Kx4RtLVvwFuH2F4hWKB0ig,pqF3WkYktbR28uk2PSR7Rg,4.0,The Neighborhood Bar
6596,05jq2ovfF2JKbQ6b8KLrpw,pqF3WkYktbR28uk2PSR7Rg,5.0,The Neighborhood Bar
6597,pucGiSAINAIgv5R9Wjw7rg,pqF3WkYktbR28uk2PSR7Rg,5.0,The Neighborhood Bar
6598,2mhQ6C4T7QMjtNqaLgrhFQ,pqF3WkYktbR28uk2PSR7Rg,5.0,The Neighborhood Bar
6599,bU1BiNXV3l2usH0ey6ti_Q,pqF3WkYktbR28uk2PSR7Rg,4.0,The Neighborhood Bar
6600,aaIN_rmqIsimA2uJZaZxEg,pqF3WkYktbR28uk2PSR7Rg,4.0,The Neighborhood Bar
6601,yq6i6TBNG-VGmtMgsRqYrg,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6602,gLnwsupNFVCsOdCbtdNisA,jZncFsMQdrq268OHq_Q6uw,3.0,Super Cuca's Taqueria
6603,Vuzi1dHa8Qtpxz5-UozDbQ,jZncFsMQdrq268OHq_Q6uw,1.0,Super Cuca's Taqueria
6604,27hyqoJVv66JN_Z8pduSBA,jZncFsMQdrq268OHq_Q6uw,2.0,Super Cuca's Taqueria
6605,_LF29KixgVRuVHTbhl-gwg,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6606,d2ko04895EgMQQ4hbfsB_g,jZncFsMQdrq268OHq_Q6uw,1.0,Super Cuca's Taqueria
6607,HPGk9GBHvIKwcRKosHMgeg,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6608,wocdHbgYu0zTgECrxi_QVA,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6609,x_lZmqtwutz4yE5kfzkDEw,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6610,-3Do7YYytVHPdvqfzyKeyw,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6611,j9N1Yjj6IdDKiBXV6aOXeg,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6612,9MtIvSW2AVAnS6cbYH-HcQ,jZncFsMQdrq268OHq_Q6uw,4.0,Super Cuca's Taqueria
6613,HfVHsvOdj6QNOvxgvCbOhA,jZncFsMQdrq268OHq_Q6uw,4.0,Super Cuca's Taqueria
6614,73JnNCF_vbNCOAX6Jk9WGQ,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6615,5NTeIAeImWHaNiCYRbHjJQ,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6616,oxOdzsz2LLNwl6FS80bzhQ,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6617,zPPNyikI-w9w9v66aXIikw,jZncFsMQdrq268OHq_Q6uw,5.0,Super Cuca's Taqueria
6618,TZ0_qr-uprobu4mTuwvGBw,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6619,j9N1Yjj6IdDKiBXV6aOXeg,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6620,oX7o1TH0PHUWp9r9ry9_vw,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6621,vaq5UCMc0DgQqz5DblRtZw,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6622,__hqv8fXuJ9w0rhDXU-nVA,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6623,ATaKlANR48axloIwscfzag,BEzvmorW8ILha6tcSxBBwA,1.0,Valentino's Take N Bake Pizza
6624,_08nJWGkC1HM15x-IgzwTQ,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6625,THmpXXuR5Sv5fZipCLTvMQ,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6626,lZsehrxUgla4O3uXAdhpQQ,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
6627,2xee1k0FCPbmN4tGteme-g,BEzvmorW8ILha6tcSxBBwA,1.0,Valentino's Take N Bake Pizza
6628,gChKVWnRrWgWRmu9QNH46g,BEzvmorW8ILha6tcSxBBwA,5.0,Valentino's Take N Bake Pizza
